"state","gender","legal","indigenous","date","count","t"
"NT","Female","Sentenced","Other","2010/03/01",0,2010-03-01
"NT","Male","Remamded","ATSI","2010/06/01",181,2010-06-01
"NT","Female","Remamded","ATSI","2010/06/01",12,2010-06-01
"NT","Male","Sentenced","ATSI","2010/06/01",NA,2010-06-01
"NT","Female","Sentenced","ATSI","2010/06/01",NA,2010-06-01
"NT","Male","Sentenced","ATSI","2010/06/01",689,2010-06-01
"NT","Female","Sentenced","ATSI","2010/06/01",31,2010-06-01
"NT","Male","Remamded","Other","2010/06/01",45,2010-06-01
"NT","Female","Remamded","Other","2010/06/01",0,2010-06-01
"NT","Male","Sentenced","Other","2010/06/01",NA,2010-06-01
"NT","Female","Sentenced","Other","2010/06/01",NA,2010-06-01
"NT","Male","Sentenced","Other","2010/06/01",148,2010-06-01
"NT","Female","Sentenced","Other","2010/06/01",7,2010-06-01
"NT","Male","Remamded","Other","2010/06/01",0,2010-06-01
"NT","Female","Remamded","Other","2010/06/01",0,2010-06-01
"NT","Male","Sentenced","Other","2010/06/01",NA,2010-06-01
"NT","Female","Sentenced","Other","2010/06/01",NA,2010-06-01
"NT","Male","Sentenced","Other","2010/06/01",0,2010-06-01
"NT","Female","Sentenced","Other","2010/06/01",0,2010-06-01
"NT","Male","Remamded","ATSI","2010/09/01",190,2010-09-01
"NT","Female","Remamded","ATSI","2010/09/01",12,2010-09-01
"NT","Male","Sentenced","ATSI","2010/09/01",NA,2010-09-01
"NT","Female","Sentenced","ATSI","2010/09/01",NA,2010-09-01
"NT","Male","Sentenced","ATSI","2010/09/01",651,2010-09-01
"NT","Female","Sentenced","ATSI","2010/09/01",30,2010-09-01
"NT","Male","Remamded","Other","2010/09/01",42,2010-09-01
"NT","Female","Remamded","Other","2010/09/01",1,2010-09-01
"NT","Male","Sentenced","Other","2010/09/01",NA,2010-09-01
"NT","Female","Sentenced","Other","2010/09/01",NA,2010-09-01
"NT","Male","Sentenced","Other","2010/09/01",164,2010-09-01
"NT","Female","Sentenced","Other","2010/09/01",7,2010-09-01
"NT","Male","Remamded","Other","2010/09/01",0,2010-09-01
"NT","Female","Remamded","Other","2010/09/01",0,2010-09-01
"NT","Male","Sentenced","Other","2010/09/01",NA,2010-09-01
"NT","Female","Sentenced","Other","2010/09/01",NA,2010-09-01
"NT","Male","Sentenced","Other","2010/09/01",0,2010-09-01
"NT","Female","Sentenced","Other","2010/09/01",0,2010-09-01
"NT","Male","Remamded","ATSI","2010/12/01",217,2010-12-01
"NT","Female","Remamded","ATSI","2010/12/01",8,2010-12-01
"NT","Male","Sentenced","ATSI","2010/12/01",NA,2010-12-01
"NT","Female","Sentenced","ATSI","2010/12/01",NA,2010-12-01
"NT","Male","Sentenced","ATSI","2010/12/01",693,2010-12-01
"NT","Female","Sentenced","ATSI","2010/12/01",32,2010-12-01
"NT","Male","Remamded","Other","2010/12/01",28,2010-12-01
"NT","Female","Remamded","Other","2010/12/01",1,2010-12-01
"NT","Male","Sentenced","Other","2010/12/01",NA,2010-12-01
"NT","Female","Sentenced","Other","2010/12/01",NA,2010-12-01
"NT","Male","Sentenced","Other","2010/12/01",155,2010-12-01
"NT","Female","Sentenced","Other","2010/12/01",5,2010-12-01
"NT","Male","Remamded","Other","2010/12/01",0,2010-12-01
"NT","Female","Remamded","Other","2010/12/01",0,2010-12-01
"NT","Male","Sentenced","Other","2010/12/01",NA,2010-12-01
"NT","Female","Sentenced","Other","2010/12/01",NA,2010-12-01
"NT","Male","Sentenced","Other","2010/12/01",0,2010-12-01
"NT","Female","Sentenced","Other","2010/12/01",0,2010-12-01
"NT","Male","Remamded","ATSI","2011/03/01",225,2011-03-01
"NT","Female","Remamded","ATSI","2011/03/01",13,2011-03-01
"NT","Male","Sentenced","ATSI","2011/03/01",NA,2011-03-01
"NT","Female","Sentenced","ATSI","2011/03/01",NA,2011-03-01
"NT","Male","Sentenced","ATSI","2011/03/01",706,2011-03-01
"NT","Female","Sentenced","ATSI","2011/03/01",33,2011-03-01
"NT","Male","Remamded","Other","2011/03/01",43,2011-03-01
"NT","Female","Remamded","Other","2011/03/01",2,2011-03-01
"NT","Male","Sentenced","Other","2011/03/01",NA,2011-03-01
"NT","Female","Sentenced","Other","2011/03/01",NA,2011-03-01
"NT","Male","Sentenced","Other","2011/03/01",149,2011-03-01
"NT","Female","Sentenced","Other","2011/03/01",4,2011-03-01
"NT","Male","Remamded","Other","2011/03/01",0,2011-03-01
"NT","Female","Remamded","Other","2011/03/01",0,2011-03-01
"NT","Male","Sentenced","Other","2011/03/01",NA,2011-03-01
"NT","Female","Sentenced","Other","2011/03/01",NA,2011-03-01
"NT","Male","Sentenced","Other","2011/03/01",0,2011-03-01
"NT","Female","Sentenced","Other","2011/03/01",0,2011-03-01
"NT","Male","Remamded","ATSI","2011/06/01",251,2011-06-01
"NT","Female","Remamded","ATSI","2011/06/01",17,2011-06-01
"NT","Male","Sentenced","ATSI","2011/06/01",NA,2011-06-01
"NT","Female","Sentenced","ATSI","2011/06/01",NA,2011-06-01
"NT","Male","Sentenced","ATSI","2011/06/01",722,2011-06-01
"NT","Female","Sentenced","ATSI","2011/06/01",33,2011-06-01
"NT","Male","Remamded","Other","2011/06/01",43,2011-06-01
"NT","Female","Remamded","Other","2011/06/01",3,2011-06-01
"NT","Male","Sentenced","Other","2011/06/01",NA,2011-06-01
"NT","Female","Sentenced","Other","2011/06/01",NA,2011-06-01
"NT","Male","Sentenced","Other","2011/06/01",173,2011-06-01
"NT","Female","Sentenced","Other","2011/06/01",7,2011-06-01
"NT","Male","Remamded","Other","2011/06/01",0,2011-06-01
"NT","Female","Remamded","Other","2011/06/01",0,2011-06-01
"NT","Male","Sentenced","Other","2011/06/01",NA,2011-06-01
"NT","Female","Sentenced","Other","2011/06/01",NA,2011-06-01
"NT","Male","Sentenced","Other","2011/06/01",0,2011-06-01
"NT","Female","Sentenced","Other","2011/06/01",0,2011-06-01
"NT","Male","Remamded","ATSI","2011/09/01",219,2011-09-01
"NT","Female","Remamded","ATSI","2011/09/01",16,2011-09-01
"NT","Male","Sentenced","ATSI","2011/09/01",NA,2011-09-01
"NT","Female","Sentenced","ATSI","2011/09/01",NA,2011-09-01
"NT","Male","Sentenced","ATSI","2011/09/01",769,2011-09-01
"NT","Female","Sentenced","ATSI","2011/09/01",35,2011-09-01
"NT","Male","Remamded","Other","2011/09/01",51,2011-09-01
"NT","Female","Remamded","Other","2011/09/01",2,2011-09-01
"NT","Male","Sentenced","Other","2011/09/01",NA,2011-09-01
"NT","Female","Sentenced","Other","2011/09/01",NA,2011-09-01
"NT","Male","Sentenced","Other","2011/09/01",165,2011-09-01
"NT","Female","Sentenced","Other","2011/09/01",6,2011-09-01
"NT","Male","Remamded","Other","2011/09/01",0,2011-09-01
"NT","Female","Remamded","Other","2011/09/01",0,2011-09-01
"NT","Male","Sentenced","Other","2011/09/01",NA,2011-09-01
"NT","Female","Sentenced","Other","2011/09/01",NA,2011-09-01
"NT","Male","Sentenced","Other","2011/09/01",0,2011-09-01
"NT","Female","Sentenced","Other","2011/09/01",0,2011-09-01
"NT","Male","Remamded","ATSI","2011/12/01",209,2011-12-01
"NT","Female","Remamded","ATSI","2011/12/01",17,2011-12-01
"NT","Male","Sentenced","ATSI","2011/12/01",NA,2011-12-01
"NT","Female","Sentenced","ATSI","2011/12/01",NA,2011-12-01
"NT","Male","Sentenced","ATSI","2011/12/01",791,2011-12-01
"NT","Female","Sentenced","ATSI","2011/12/01",31,2011-12-01
"NT","Male","Remamded","Other","2011/12/01",45,2011-12-01
"NT","Female","Remamded","Other","2011/12/01",4,2011-12-01
"NT","Male","Sentenced","Other","2011/12/01",NA,2011-12-01
"NT","Female","Sentenced","Other","2011/12/01",NA,2011-12-01
"NT","Male","Sentenced","Other","2011/12/01",177,2011-12-01
"NT","Female","Sentenced","Other","2011/12/01",8,2011-12-01
"NT","Male","Remamded","Other","2011/12/01",0,2011-12-01
"NT","Female","Remamded","Other","2011/12/01",0,2011-12-01
"NT","Male","Sentenced","Other","2011/12/01",NA,2011-12-01
"NT","Female","Sentenced","Other","2011/12/01",NA,2011-12-01
"NT","Male","Sentenced","Other","2011/12/01",0,2011-12-01
"NT","Female","Sentenced","Other","2011/12/01",0,2011-12-01
"NT","Male","Remamded","ATSI","2012/03/01",258,2012-03-01
"NT","Female","Remamded","ATSI","2012/03/01",18,2012-03-01
"NT","Male","Sentenced","ATSI","2012/03/01",NA,2012-03-01
"NT","Female","Sentenced","ATSI","2012/03/01",NA,2012-03-01
"NT","Male","Sentenced","ATSI","2012/03/01",834,2012-03-01
"NT","Female","Sentenced","ATSI","2012/03/01",36,2012-03-01
"NT","Male","Remamded","Other","2012/03/01",40,2012-03-01
"NT","Female","Remamded","Other","2012/03/01",1,2012-03-01
"NT","Male","Sentenced","Other","2012/03/01",NA,2012-03-01
"NT","Female","Sentenced","Other","2012/03/01",NA,2012-03-01
"NT","Male","Sentenced","Other","2012/03/01",180,2012-03-01
"NT","Female","Sentenced","Other","2012/03/01",8,2012-03-01
"NT","Male","Remamded","Other","2012/03/01",0,2012-03-01
"NT","Female","Remamded","Other","2012/03/01",0,2012-03-01
"NT","Male","Sentenced","Other","2012/03/01",NA,2012-03-01
"NT","Female","Sentenced","Other","2012/03/01",NA,2012-03-01
"NT","Male","Sentenced","Other","2012/03/01",0,2012-03-01
"NT","Female","Sentenced","Other","2012/03/01",0,2012-03-01
"NT","Male","Remamded","ATSI","2012/06/01",265,2012-06-01
"NT","Female","Remamded","ATSI","2012/06/01",26,2012-06-01
"NT","Male","Sentenced","ATSI","2012/06/01",NA,2012-06-01
"NT","Female","Sentenced","ATSI","2012/06/01",NA,2012-06-01
"NT","Male","Sentenced","ATSI","2012/06/01",857,2012-06-01
"NT","Female","Sentenced","ATSI","2012/06/01",49,2012-06-01
"NT","Male","Remamded","Other","2012/06/01",37,2012-06-01
"NT","Female","Remamded","Other","2012/06/01",3,2012-06-01
"NT","Male","Sentenced","Other","2012/06/01",NA,2012-06-01
"NT","Female","Sentenced","Other","2012/06/01",NA,2012-06-01
"NT","Male","Sentenced","Other","2012/06/01",178,2012-06-01
"NT","Female","Sentenced","Other","2012/06/01",8,2012-06-01
"NT","Male","Remamded","Other","2012/06/01",0,2012-06-01
"NT","Female","Remamded","Other","2012/06/01",0,2012-06-01
"NT","Male","Sentenced","Other","2012/06/01",NA,2012-06-01
"NT","Female","Sentenced","Other","2012/06/01",NA,2012-06-01
"NT","Male","Sentenced","Other","2012/06/01",0,2012-06-01
"NT","Female","Sentenced","Other","2012/06/01",0,2012-06-01
"NT","Male","Remamded","ATSI","2012/09/01",257,2012-09-01
"NT","Female","Remamded","ATSI","2012/09/01",26,2012-09-01
"NT","Male","Sentenced","ATSI","2012/09/01",NA,2012-09-01
"NT","Female","Sentenced","ATSI","2012/09/01",NA,2012-09-01
"NT","Male","Sentenced","ATSI","2012/09/01",849,2012-09-01
"NT","Female","Sentenced","ATSI","2012/09/01",44,2012-09-01
"NT","Male","Remamded","Other","2012/09/01",45,2012-09-01
"NT","Female","Remamded","Other","2012/09/01",4,2012-09-01
"NT","Male","Sentenced","Other","2012/09/01",NA,2012-09-01
"NT","Female","Sentenced","Other","2012/09/01",NA,2012-09-01
"NT","Male","Sentenced","Other","2012/09/01",176,2012-09-01
"NT","Female","Sentenced","Other","2012/09/01",9,2012-09-01
"NT","Male","Remamded","Other","2012/09/01",0,2012-09-01
"NT","Female","Remamded","Other","2012/09/01",0,2012-09-01
"NT","Male","Sentenced","Other","2012/09/01",NA,2012-09-01
"NT","Female","Sentenced","Other","2012/09/01",NA,2012-09-01
"NT","Male","Sentenced","Other","2012/09/01",0,2012-09-01
"NT","Female","Sentenced","Other","2012/09/01",0,2012-09-01
"NT","Male","Remamded","ATSI","2012/12/01",238,2012-12-01
"NT","Female","Remamded","ATSI","2012/12/01",20,2012-12-01
"NT","Male","Sentenced","ATSI","2012/12/01",NA,2012-12-01
"NT","Female","Sentenced","ATSI","2012/12/01",NA,2012-12-01
"NT","Male","Sentenced","ATSI","2012/12/01",895,2012-12-01
"NT","Female","Sentenced","ATSI","2012/12/01",56,2012-12-01
"NT","Male","Remamded","Other","2012/12/01",44,2012-12-01
"NT","Female","Remamded","Other","2012/12/01",3,2012-12-01
"NT","Male","Sentenced","Other","2012/12/01",NA,2012-12-01
"NT","Female","Sentenced","Other","2012/12/01",NA,2012-12-01
"NT","Male","Sentenced","Other","2012/12/01",179,2012-12-01
"NT","Female","Sentenced","Other","2012/12/01",9,2012-12-01
"NT","Male","Remamded","Other","2012/12/01",0,2012-12-01
"NT","Female","Remamded","Other","2012/12/01",0,2012-12-01
"NT","Male","Sentenced","Other","2012/12/01",NA,2012-12-01
"NT","Female","Sentenced","Other","2012/12/01",NA,2012-12-01
"NT","Male","Sentenced","Other","2012/12/01",0,2012-12-01
"NT","Female","Sentenced","Other","2012/12/01",0,2012-12-01
"NT","Male","Remamded","ATSI","2013/03/01",292,2013-03-01
"NT","Female","Remamded","ATSI","2013/03/01",30,2013-03-01
"NT","Male","Sentenced","ATSI","2013/03/01",NA,2013-03-01
"NT","Female","Sentenced","ATSI","2013/03/01",NA,2013-03-01
"NT","Male","Sentenced","ATSI","2013/03/01",925,2013-03-01
"NT","Female","Sentenced","ATSI","2013/03/01",52,2013-03-01
"NT","Male","Remamded","Other","2013/03/01",43,2013-03-01
"NT","Female","Remamded","Other","2013/03/01",1,2013-03-01
"NT","Male","Sentenced","Other","2013/03/01",NA,2013-03-01
"NT","Female","Sentenced","Other","2013/03/01",NA,2013-03-01
"NT","Male","Sentenced","Other","2013/03/01",181,2013-03-01
"NT","Female","Sentenced","Other","2013/03/01",9,2013-03-01
"NT","Male","Remamded","Other","2013/03/01",0,2013-03-01
"NT","Female","Remamded","Other","2013/03/01",0,2013-03-01
"NT","Male","Sentenced","Other","2013/03/01",NA,2013-03-01
"NT","Female","Sentenced","Other","2013/03/01",NA,2013-03-01
"NT","Male","Sentenced","Other","2013/03/01",0,2013-03-01
"NT","Female","Sentenced","Other","2013/03/01",0,2013-03-01
"NT","Male","Remamded","ATSI","2013/06/01",279,2013-06-01
"NT","Female","Remamded","ATSI","2013/06/01",24,2013-06-01
"NT","Male","Sentenced","ATSI","2013/06/01",NA,2013-06-01
"NT","Female","Sentenced","ATSI","2013/06/01",NA,2013-06-01
"NT","Male","Sentenced","ATSI","2013/06/01",938,2013-06-01
"NT","Female","Sentenced","ATSI","2013/06/01",66,2013-06-01
"NT","Male","Remamded","Other","2013/06/01",37,2013-06-01
"NT","Female","Remamded","Other","2013/06/01",2,2013-06-01
"NT","Male","Sentenced","Other","2013/06/01",NA,2013-06-01
"NT","Female","Sentenced","Other","2013/06/01",NA,2013-06-01
"NT","Male","Sentenced","Other","2013/06/01",165,2013-06-01
"NT","Female","Sentenced","Other","2013/06/01",7,2013-06-01
"NT","Male","Remamded","Other","2013/06/01",0,2013-06-01
"NT","Female","Remamded","Other","2013/06/01",0,2013-06-01
"NT","Male","Sentenced","Other","2013/06/01",NA,2013-06-01
"NT","Female","Sentenced","Other","2013/06/01",NA,2013-06-01
"NT","Male","Sentenced","Other","2013/06/01",0,2013-06-01
"NT","Female","Sentenced","Other","2013/06/01",0,2013-06-01
"NT","Male","Remamded","ATSI","2013/09/01",297,2013-09-01
"NT","Female","Remamded","ATSI","2013/09/01",27,2013-09-01
"NT","Male","Sentenced","ATSI","2013/09/01",NA,2013-09-01
"NT","Female","Sentenced","ATSI","2013/09/01",NA,2013-09-01
"NT","Male","Sentenced","ATSI","2013/09/01",844,2013-09-01
"NT","Female","Sentenced","ATSI","2013/09/01",67,2013-09-01
"NT","Male","Remamded","Other","2013/09/01",43,2013-09-01
"NT","Female","Remamded","Other","2013/09/01",4,2013-09-01
"NT","Male","Sentenced","Other","2013/09/01",NA,2013-09-01
"NT","Female","Sentenced","Other","2013/09/01",NA,2013-09-01
"NT","Male","Sentenced","Other","2013/09/01",137,2013-09-01
"NT","Female","Sentenced","Other","2013/09/01",6,2013-09-01
"NT","Male","Remamded","Other","2013/09/01",0,2013-09-01
"NT","Female","Remamded","Other","2013/09/01",0,2013-09-01
"NT","Male","Sentenced","Other","2013/09/01",NA,2013-09-01
"NT","Female","Sentenced","Other","2013/09/01",NA,2013-09-01
"NT","Male","Sentenced","Other","2013/09/01",0,2013-09-01
"NT","Female","Sentenced","Other","2013/09/01",0,2013-09-01
"NT","Male","Remamded","ATSI","2013/12/01",356,2013-12-01
"NT","Female","Remamded","ATSI","2013/12/01",30,2013-12-01
"NT","Male","Sentenced","ATSI","2013/12/01",NA,2013-12-01
"NT","Female","Sentenced","ATSI","2013/12/01",NA,2013-12-01
"NT","Male","Sentenced","ATSI","2013/12/01",873,2013-12-01
"NT","Female","Sentenced","ATSI","2013/12/01",66,2013-12-01
"NT","Male","Remamded","Other","2013/12/01",36,2013-12-01
"NT","Female","Remamded","Other","2013/12/01",6,2013-12-01
"NT","Male","Sentenced","Other","2013/12/01",NA,2013-12-01
"NT","Female","Sentenced","Other","2013/12/01",NA,2013-12-01
"NT","Male","Sentenced","Other","2013/12/01",147,2013-12-01
"NT","Female","Sentenced","Other","2013/12/01",7,2013-12-01
"NT","Male","Remamded","Other","2013/12/01",0,2013-12-01
"NT","Female","Remamded","Other","2013/12/01",0,2013-12-01
"NT","Male","Sentenced","Other","2013/12/01",NA,2013-12-01
"NT","Female","Sentenced","Other","2013/12/01",NA,2013-12-01
"NT","Male","Sentenced","Other","2013/12/01",0,2013-12-01
"NT","Female","Sentenced","Other","2013/12/01",0,2013-12-01
"NT","Male","Remamded","ATSI","2014/03/01",401,2014-03-01
"NT","Female","Remamded","ATSI","2014/03/01",41,2014-03-01
"NT","Male","Sentenced","ATSI","2014/03/01",NA,2014-03-01
"NT","Female","Sentenced","ATSI","2014/03/01",NA,2014-03-01
"NT","Male","Sentenced","ATSI","2014/03/01",828,2014-03-01
"NT","Female","Sentenced","ATSI","2014/03/01",62,2014-03-01
"NT","Male","Remamded","Other","2014/03/01",46,2014-03-01
"NT","Female","Remamded","Other","2014/03/01",7,2014-03-01
"NT","Male","Sentenced","Other","2014/03/01",NA,2014-03-01
"NT","Female","Sentenced","Other","2014/03/01",NA,2014-03-01
"NT","Male","Sentenced","Other","2014/03/01",138,2014-03-01
"NT","Female","Sentenced","Other","2014/03/01",13,2014-03-01
"NT","Male","Remamded","Other","2014/03/01",0,2014-03-01
"NT","Female","Remamded","Other","2014/03/01",0,2014-03-01
"NT","Male","Sentenced","Other","2014/03/01",NA,2014-03-01
"NT","Female","Sentenced","Other","2014/03/01",NA,2014-03-01
"NT","Male","Sentenced","Other","2014/03/01",0,2014-03-01
"NT","Female","Sentenced","Other","2014/03/01",0,2014-03-01
"NT","Male","Remamded","ATSI","2014/06/01",375,2014-06-01
"NT","Female","Remamded","ATSI","2014/06/01",33,2014-06-01
"NT","Male","Sentenced","ATSI","2014/06/01",NA,2014-06-01
"NT","Female","Sentenced","ATSI","2014/06/01",NA,2014-06-01
"NT","Male","Sentenced","ATSI","2014/06/01",851,2014-06-01
"NT","Female","Sentenced","ATSI","2014/06/01",65,2014-06-01
"NT","Male","Remamded","Other","2014/06/01",53,2014-06-01
"NT","Female","Remamded","Other","2014/06/01",4,2014-06-01
"NT","Male","Sentenced","Other","2014/06/01",NA,2014-06-01
"NT","Female","Sentenced","Other","2014/06/01",NA,2014-06-01
"NT","Male","Sentenced","Other","2014/06/01",142,2014-06-01
"NT","Female","Sentenced","Other","2014/06/01",10,2014-06-01
"NT","Male","Remamded","Other","2014/06/01",0,2014-06-01
"NT","Female","Remamded","Other","2014/06/01",0,2014-06-01
"NT","Male","Sentenced","Other","2014/06/01",NA,2014-06-01
"NT","Female","Sentenced","Other","2014/06/01",NA,2014-06-01
"NT","Male","Sentenced","Other","2014/06/01",0,2014-06-01
"NT","Female","Sentenced","Other","2014/06/01",0,2014-06-01
"NT","Male","Remamded","ATSI","2014/09/01",320,2014-09-01
"NT","Female","Remamded","ATSI","2014/09/01",40,2014-09-01
"NT","Male","Sentenced","ATSI","2014/09/01",NA,2014-09-01
"NT","Female","Sentenced","ATSI","2014/09/01",NA,2014-09-01
"NT","Male","Sentenced","ATSI","2014/09/01",873,2014-09-01
"NT","Female","Sentenced","ATSI","2014/09/01",59,2014-09-01
"NT","Male","Remamded","Other","2014/09/01",62,2014-09-01
"NT","Female","Remamded","Other","2014/09/01",3,2014-09-01
"NT","Male","Sentenced","Other","2014/09/01",NA,2014-09-01
"NT","Female","Sentenced","Other","2014/09/01",NA,2014-09-01
"NT","Male","Sentenced","Other","2014/09/01",151,2014-09-01
"NT","Female","Sentenced","Other","2014/09/01",9,2014-09-01
"NT","Male","Remamded","Other","2014/09/01",0,2014-09-01
"NT","Female","Remamded","Other","2014/09/01",0,2014-09-01
"NT","Male","Sentenced","Other","2014/09/01",NA,2014-09-01
"NT","Female","Sentenced","Other","2014/09/01",NA,2014-09-01
"NT","Male","Sentenced","Other","2014/09/01",0,2014-09-01
"NT","Female","Sentenced","Other","2014/09/01",0,2014-09-01
"NT","Male","Remamded","ATSI","2014/12/01",344,2014-12-01
"NT","Female","Remamded","ATSI","2014/12/01",37,2014-12-01
"NT","Male","Sentenced","ATSI","2014/12/01",NA,2014-12-01
"NT","Female","Sentenced","ATSI","2014/12/01",NA,2014-12-01
"NT","Male","Sentenced","ATSI","2014/12/01",893,2014-12-01
"NT","Female","Sentenced","ATSI","2014/12/01",66,2014-12-01
"NT","Male","Remamded","Other","2014/12/01",75,2014-12-01
"NT","Female","Remamded","Other","2014/12/01",4,2014-12-01
"NT","Male","Sentenced","Other","2014/12/01",NA,2014-12-01
"NT","Female","Sentenced","Other","2014/12/01",NA,2014-12-01
"NT","Male","Sentenced","Other","2014/12/01",142,2014-12-01
"NT","Female","Sentenced","Other","2014/12/01",9,2014-12-01
"NT","Male","Remamded","Other","2014/12/01",0,2014-12-01
"NT","Female","Remamded","Other","2014/12/01",0,2014-12-01
"NT","Male","Sentenced","Other","2014/12/01",NA,2014-12-01
"NT","Female","Sentenced","Other","2014/12/01",NA,2014-12-01
"NT","Male","Sentenced","Other","2014/12/01",0,2014-12-01
"NT","Female","Sentenced","Other","2014/12/01",0,2014-12-01
"NT","Male","Remamded","ATSI","2015/03/01",391,2015-03-01
"NT","Female","Remamded","ATSI","2015/03/01",47,2015-03-01
"NT","Male","Sentenced","ATSI","2015/03/01",NA,2015-03-01
"NT","Female","Sentenced","ATSI","2015/03/01",NA,2015-03-01
"NT","Male","Sentenced","ATSI","2015/03/01",908,2015-03-01
"NT","Female","Sentenced","ATSI","2015/03/01",76,2015-03-01
"NT","Male","Remamded","Other","2015/03/01",71,2015-03-01
"NT","Female","Remamded","Other","2015/03/01",6,2015-03-01
"NT","Male","Sentenced","Other","2015/03/01",NA,2015-03-01
"NT","Female","Sentenced","Other","2015/03/01",NA,2015-03-01
"NT","Male","Sentenced","Other","2015/03/01",150,2015-03-01
"NT","Female","Sentenced","Other","2015/03/01",10,2015-03-01
"NT","Male","Remamded","Other","2015/03/01",0,2015-03-01
"NT","Female","Remamded","Other","2015/03/01",0,2015-03-01
"NT","Male","Sentenced","Other","2015/03/01",NA,2015-03-01
"NT","Female","Sentenced","Other","2015/03/01",NA,2015-03-01
"NT","Male","Sentenced","Other","2015/03/01",0,2015-03-01
"NT","Female","Sentenced","Other","2015/03/01",0,2015-03-01
"NT","Male","Remamded","ATSI","2015/06/01",334,2015-06-01
"NT","Female","Remamded","ATSI","2015/06/01",40,2015-06-01
"NT","Male","Sentenced","ATSI","2015/06/01",0,2015-06-01
"NT","Female","Sentenced","ATSI","2015/06/01",0,2015-06-01
"NT","Male","Sentenced","ATSI","2015/06/01",933,2015-06-01
"NT","Female","Sentenced","ATSI","2015/06/01",83,2015-06-01
"NT","Male","Remamded","Other","2015/06/01",70,2015-06-01
"NT","Female","Remamded","Other","2015/06/01",10,2015-06-01
"NT","Male","Sentenced","Other","2015/06/01",0,2015-06-01
"NT","Female","Sentenced","Other","2015/06/01",0,2015-06-01
"NT","Male","Sentenced","Other","2015/06/01",161,2015-06-01
"NT","Female","Sentenced","Other","2015/06/01",10,2015-06-01
"NT","Male","Remamded","Other","2015/06/01",0,2015-06-01
"NT","Female","Remamded","Other","2015/06/01",0,2015-06-01
"NT","Male","Sentenced","Other","2015/06/01",0,2015-06-01
"NT","Female","Sentenced","Other","2015/06/01",0,2015-06-01
"NT","Male","Sentenced","Other","2015/06/01",0,2015-06-01
"NT","Female","Sentenced","Other","2015/06/01",0,2015-06-01
"NT","Male","Remamded","ATSI","2015/09/01",342,2015-09-01
"NT","Female","Remamded","ATSI","2015/09/01",37,2015-09-01
"NT","Male","Sentenced","ATSI","2015/09/01",0,2015-09-01
"NT","Female","Sentenced","ATSI","2015/09/01",0,2015-09-01
"NT","Male","Sentenced","ATSI","2015/09/01",879,2015-09-01
"NT","Female","Sentenced","ATSI","2015/09/01",88,2015-09-01
"NT","Male","Remamded","Other","2015/09/01",71,2015-09-01
"NT","Female","Remamded","Other","2015/09/01",6,2015-09-01
"NT","Male","Sentenced","Other","2015/09/01",0,2015-09-01
"NT","Female","Sentenced","Other","2015/09/01",0,2015-09-01
"NT","Male","Sentenced","Other","2015/09/01",162,2015-09-01
"NT","Female","Sentenced","Other","2015/09/01",11,2015-09-01
"NT","Male","Remamded","Other","2015/09/01",0,2015-09-01
"NT","Female","Remamded","Other","2015/09/01",0,2015-09-01
"NT","Male","Sentenced","Other","2015/09/01",0,2015-09-01
"NT","Female","Sentenced","Other","2015/09/01",0,2015-09-01
"NT","Male","Sentenced","Other","2015/09/01",0,2015-09-01
"NT","Female","Sentenced","Other","2015/09/01",0,2015-09-01
"NT","Male","Remamded","ATSI","2015/12/01",343,2015-12-01
"NT","Female","Remamded","ATSI","2015/12/01",38,2015-12-01
"NT","Male","Sentenced","ATSI","2015/12/01",0,2015-12-01
"NT","Female","Sentenced","ATSI","2015/12/01",0,2015-12-01
"NT","Male","Sentenced","ATSI","2015/12/01",894,2015-12-01
"NT","Female","Sentenced","ATSI","2015/12/01",84,2015-12-01
"NT","Male","Remamded","Other","2015/12/01",65,2015-12-01
"NT","Female","Remamded","Other","2015/12/01",13,2015-12-01
"NT","Male","Sentenced","Other","2015/12/01",0,2015-12-01
"NT","Female","Sentenced","Other","2015/12/01",0,2015-12-01
"NT","Male","Sentenced","Other","2015/12/01",152,2015-12-01
"NT","Female","Sentenced","Other","2015/12/01",30,2015-12-01
"NT","Male","Remamded","Other","2015/12/01",0,2015-12-01
"NT","Female","Remamded","Other","2015/12/01",0,2015-12-01
"NT","Male","Sentenced","Other","2015/12/01",0,2015-12-01
"NT","Female","Sentenced","Other","2015/12/01",0,2015-12-01
"NT","Male","Sentenced","Other","2015/12/01",0,2015-12-01
"NT","Female","Sentenced","Other","2015/12/01",0,2015-12-01
"NT","Male","Remamded","ATSI","2016/03/01",395,2016-03-01
"NT","Female","Remamded","ATSI","2016/03/01",44,2016-03-01
"NT","Male","Sentenced","ATSI","2016/03/01",1,2016-03-01
"NT","Female","Sentenced","ATSI","2016/03/01",0,2016-03-01
"NT","Male","Sentenced","ATSI","2016/03/01",929,2016-03-01
"NT","Female","Sentenced","ATSI","2016/03/01",78,2016-03-01
"NT","Male","Remamded","Other","2016/03/01",86,2016-03-01
"NT","Female","Remamded","Other","2016/03/01",6,2016-03-01
"NT","Male","Sentenced","Other","2016/03/01",0,2016-03-01
"NT","Female","Sentenced","Other","2016/03/01",0,2016-03-01
"NT","Male","Sentenced","Other","2016/03/01",176,2016-03-01
"NT","Female","Sentenced","Other","2016/03/01",14,2016-03-01
"NT","Male","Remamded","Other","2016/03/01",0,2016-03-01
